s3://projet8frc/Training/apple_rotten_1/r0_180.jpg,apple_rotten_1,"1196.939111621296,263.50244319105303,-717.8728185835275,-556.8455226440891,25.24355767332115,-2751.0132573579713,314.2835402990842,459.92282789904885,454.9059286940415,698.7329005946092,820.2230398978616,470.3669586216421,-482.5945745518855,-74.09196723757566,534.7944084682758,361.3539539484053,-143.24643340602134,161.96252549160923,-533.4126597563148,-245.69479706538488,52.9280823374192,796.9180408019276,75.17445657283214,-171.25206403194264,-50.161673516935885,-556.7529236180928,669.4673261069441,-165.04226311722857,-38.38834238477905,76.22257545155688,199.66896906920928,248.8687047301278,639.579493220009,443.34633372971535,721.4322112084153,-356.31479918883986,-215.76638197791968,120.06071509914558,149.88730214554397,-150.00165602140677,185.42487125679764,-237.46536059807454,-352.7105614193454,113.88402511821837,-64.22267098616587,-208.7908114074696,-567.7870047987035,144.60499397140285,360.21285163163634,-652.3221835553873"
s3://projet8frc/Training/apple_red_yellow_1/r0_108.jpg,apple_red_yellow_1,"4146.159516669364,470.45379378424735,-1988.2567507172298,-773.6874069994581,187.79215756283375,-2440.7626565815103,427.03369200282106,-325.6209049815257,107.60591106708618,580.6636121923235,699.7598118600058,333.1401506454154,-697.8265648513637,395.76394745020036,554.1068099933416,391.80803616570563,-419.7163903579706,186.72239849248226,-459.1734531330179,-14.102694655706841,8.200134745459906,440.1602572099287,255.0529710904921,-134.44347321047317,-18.58838676161775,-438.24474861139953,635.4359665371225,-241.87061446745182,-56.85461374382464,-33.64033504612686,152.43071170990262,-62.40597308245793,507.0656053750552,146.4966884160543,658.8881529735369,-528.9928736841462,-211.28276606218148,79.29641896576815,101.6765941551961,-347.7211335556598,135.53073889668465,-197.2704884343396,-409.97856057275067,167.7774393784197,-46.44233228287292,-237.4150830702639,-645.0565414157293,58.39286072670254,289.1236016100721,-613.3776064973772"
s3://projet8frc/Training/apple_rotten_1/r0_192.jpg,apple_rotten_1,"1240.0326651761145,231.94938022995606,-819.844442101597,-643.0414217011084,25.392893634826635,-2687.100764399766,331.74308906382544,464.64998732549435,628.1956567292816,793.0413590855349,727.8263131834143,395.5176139486483,-531.2921979535349,-48.71987241552933,519.8117486090968,360.3031424642958,-162.23794497128955,91.24003171353807,-557.3456298358668,-258.06010365787193,33.536382812544325,669.4490688442943,53.13935212395477,-178.79886766580816,-120.73623768443385,-485.9345222939923,656.1920704646552,-149.72471272860196,-24.24863937947757,54.259316148855504,187.22324139678125,276.64575922572686,627.2706800619653,455.64879839473326,765.7777917908043,-421.3305059434499,-210.71157162642137,224.4244542381924,96.75658000241052,-237.48402974092477,108.7991822095345,-166.3863999632976,-416.24610783507075,122.56461908574826,-49.36311831458592,-199.40442639600496,-616.3541377631891,159.8557241075657,345.12824507338286,-536.4732668959856"
s3://projet8frc/Training/apple_rotten_1/r1_222.jpg,apple_rotten_1,"1644.4721874682239,39.0369208792759,-843.5836988713837,-66.51383348640276,-700.1959763574131,-2395.873255609907,732.0807233268179,395.9737771251823,683.8874260990315,1290.644754881289,1241.2205893819248,177.84371894394846,-838.4647922944532,233.09315562678125,576.7286422934336,712.9669518261265,-868.0901680881788,3.9153907085917363,-952.4657290918532,367.90261683238754,-181.7747018265323,632.2603694956921,232.3662842006244,-195.54990171742875,-1.2909232761883174,-350.3011267943381,605.2629841318299,-343.11359744481047,38.841770909690254,-58.44154730231793,138.2793956618249,64.2922543251652,678.0917727732913,215.06559658780932,612.3321041414243,-393.99482727483877,-129.0119209696208,179.00258823947127,51.16229726150869,-101.25417257572268,65.11812644249768,-131.56466016276386,-288.57112606334334,150.66301515550074,-7.2239025303262,-214.0030056629638,-663.2417055315891,93.11858288117696,314.7929338024588,-806.127772006558"
s3://projet8frc/Training/carrot_1/r0_156.jpg,carrot_1,"3093.2602895955724,-344.8853557334778,-571.5151848510257,-1321.104634579031,-92.86103287157877,-1286.334071573573,811.5479796527196,-142.2207388639333,873.6571108928053,717.3715756879038,751.5267810267118,496.5361479615937,-618.6558743295077,109.89264233865569,262.1227579179851,658.0377762357876,-503.1709765467314,40.78351927911004,-648.0464945307556,-83.2649635398404,295.9807765551519,682.7029097125325,112.24734690397092,98.0637721597431,5.821556120746768,-379.56634738854547,355.7843177145406,-283.21475562246525,-147.00061402756617,-29.78662896285184,136.29127927112233,58.19196906874365,534.5014423243383,434.53369602375267,686.7328649077789,-463.0201370211369,-226.4674343560799,82.38854983987935,171.86614230131994,-265.599935630616,-75.03313978969973,-210.32647776546364,-439.49130189784444,168.96651494710358,-36.106028581077304,-264.467740465413,-576.447402718877,303.2451666530728,312.96287337972643,-722.5075830591541"
s3://projet8frc/Training/apple_rotten_1/r0_190.jpg,apple_rotten_1,"1241.4291120602081,244.82738245954386,-776.6953585266651,-614.845296667338,58.43221971873779,-2748.422358960468,305.64489633180835,460.5510427938643,560.7649920102388,782.7909132036185,810.4720399155971,434.36092678892106,-526.2214238719912,-83.35522745331929,501.71186258855596,350.6092472204235,-163.03846249648865,128.18102896258563,-579.3694251825186,-237.09788650917315,25.334904157374396,735.4792575302871,45.564143249762914,-163.4466419453622,-97.2737730029346,-509.40326603153665,651.6099857592867,-165.81139548444168,-18.620326030454777,38.59005664538327,209.372782799275,278.679114042397,629.6152166157704,438.33724550407976,750.9295745604587,-427.48442304656083,-222.25992726800823,179.5979630191781,105.980267811143,-210.41432829908553,140.19946836207677,-167.39679081916643,-411.28107526883065,117.36428299436432,-61.52095470571064,-208.34589839019444,-612.648429402628,152.1819488023895,339.7517024264131,-562.2587452977536"
s3://projet8frc/Training/apple_rotten_1/r1_224.jpg,apple_rotten_1,"1616.9506983297451,60.93662967843897,-847.199986828357,-134.8101371072042,-699.7092175155511,-2407.9615111951052,713.4730015154861,386.0423879874857,675.5547575111665,1283.728274230992,1224.9588445851316,176.4316787927293,-801.2554200861433,211.5583943577177,562.4935513270975,728.1155359095811,-847.675275609005,13.620486434246699,-940.4147932730749,359.1524485111836,-182.18572218577933,617.1193842612345,253.15254326998442,-219.3178536894914,10.781923427120807,-373.1726878360168,581.2911754323742,-330.8312930997207,28.820417245538597,-41.22926527769042,142.9017708755753,54.37422501825097,658.7045620639442,203.01374941118402,640.9703050192073,-409.6188139530714,-133.54267957381347,145.13010094589004,51.47960289928451,-85.57940122803639,38.43988685667335,-71.63067059141198,-288.60952771762254,150.3367509146572,4.256393612918414,-218.12456615966977,-667.3793454218246,84.99509089986526,316.3548974436942,-794.99784728321"
s3://projet8frc/Training/apple_rotten_1/r1_178.jpg,apple_rotten_1,"1157.9203253923654,-143.18796455623033,-1107.5834255789466,-372.9209603132596,-653.1427667687315,-2184.7350345287423,471.5058653049546,247.42637755734924,931.6232938468563,756.1941282311353,693.5381376942958,127.41792527870112,-371.06427815332927,405.96806942553553,453.16036867463384,675.4718629723283,-493.1240092351089,179.1644486912171,-374.5569875804868,98.16083558470416,-78.22633514823458,438.1650079025242,149.84713316937595,-242.00172723422966,-164.36198383590218,-520.6692399141516,806.6586018263839,-51.62013369832956,-154.636354494054,-152.60388324096508,43.5409263029009,48.69579087162578,697.396941277816,186.1466451938207,745.8593739044612,-207.19789728956366,-283.8326892684585,246.19390875518377,197.74213102762707,-238.8980684985376,-70.58637423632948,-285.4639327968583,-411.61232235100175,-28.788440636461953,-19.075821087350914,-116.94770363196209,-550.7283971834138,256.6093421341943,176.56812411566185,-627.4195439213267"
s3://projet8frc/Training/apple_rotten_1/r1_254.jpg,apple_rotten_1,"1443.6903375304341,339.5645291734683,-982.0900631599346,-700.8551924598563,-501.25233525975165,-2496.6891266332213,395.90595166453636,260.4999238450606,609.0589876835718,1161.288264115602,1054.0237429900717,139.39793296910378,-686.864437902259,25.162047653172976,631.6719169781271,644.6179534669776,-550.1228911398974,173.68612541164984,-737.70204128146,91.77476410632693,-136.9503861070979,697.7936289369347,296.72777299279994,-212.43696942601972,13.682636352667966,-672.7115205544839,325.6638347129828,-98.16023154720483,-63.08920907920182,-78.04391081661436,-33.215983867100704,-134.94609209820726,344.9468377005249,321.470410588352,536.3252743911154,-476.29733046751335,-418.821340042039,-12.897946887558769,166.2359435542761,-54.20713817368823,-112.73973634121394,-169.26808151788248,-245.74282675752215,172.89120930319822,73.3618047327655,-248.10121016040523,-564.1264152524562,202.00065695342045,323.2979481530609,-622.025300911834"
s3://projet8frc/Training/apple_rotten_1/r1_216.jpg,apple_rotten_1,"1721.1944256722156,13.243677662529995,-814.9426429328164,148.16273935505487,-649.1152081780324,-2386.1651887313774,768.4739126493633,431.43747379821536,674.9898174539261,1325.6896383460387,1300.6584668954067,183.56974096803347,-936.533898471886,277.2532265615875,635.5714429093655,672.3056925786378,-901.5600346143501,5.112725086427908,-968.0286649949855,370.2571279911759,-168.12649070826234,699.5555351410283,147.1740418114659,-134.6864556694241,-51.5907598214715,-304.4923026255614,647.4223172707648,-360.5455738650177,37.60211153854742,-118.32853074145709,117.59581305619349,66.79669494604165,746.930158110293,257.0101247583999,523.8919897642119,-347.17877155772385,-115.56787415713957,298.4074990488633,61.09247429647095,-145.45871287673165,134.79221998694365,-257.0904481369438,-334.20255695114065,174.77308115330663,-40.52654298343881,-225.9841765359808,-647.1068054341928,144.82578759680305,284.8142901816021,-779.2147852059306"
