s3://projet8frc/Training/pear_1/r0_86.jpg,pear_1,"3735.0058032722973,385.75078855745,-1717.7815702137727,285.24561330161333,-1021.7258067693549,-2368.6561870960463,760.7400666626769,-131.872253499194,420.3081498204886,437.29819062506544,773.3568229831634,198.50895014862058,-610.8036985797753,314.6613848921255,604.8930759540908,313.8235758636047,-408.26307368490706,-75.41782190517718,-713.2737887909676,-36.96248721390909,20.651851746757316,647.5360270418995,149.81524670921274,-78.3111078750766,-330.6613234759716,-568.461944686714,525.5931829791973,-62.292433995578804,-71.03676233201803,-104.40458301848246,33.79427812985793,91.64600273671259,681.8703087955548,359.1275908923389,624.5436754625446,-436.0193387080214,-233.45033827221312,72.81735601234959,45.24808134010251,-224.4737526831986,-49.364946656917006,-275.7150127103696,-427.95263621627043,147.28146002897356,5.214920682832617,-270.752932432234,-667.0188660851128,200.94099334966302,306.058821699468,-644.58707863757"
s3://projet8frc/Training/zucchini_1/r0_44.jpg,zucchini_1,"4085.9039395238187,-577.7162857274283,-856.3668006863581,-619.5400680344932,-1043.170843444169,-1920.3025850440765,489.3467085994471,-45.3287959233144,466.09752631633467,1161.451594277884,958.3547834198407,356.681930027581,-400.5505088050928,83.5002584088068,663.7413356090266,422.94894130248804,-375.75606068640315,266.6743343663341,-692.1703355010309,124.88963961080644,85.44807117807345,468.9052521812094,241.22020012547492,-89.721250655402,-35.56200650189073,-402.4252644179814,635.2224928308398,-61.366066877530834,-101.15233705241265,3.35494618340921,67.29531038780043,24.640095408799432,515.6257021735317,295.2560492461853,616.0518890198107,-353.01383765127207,-270.96892035595357,207.71455450818414,19.56047996712767,-262.6651396328619,20.276751664895297,-292.0418214749255,-382.89136076375587,136.70141283640854,-76.61120626140564,-175.2527834724976,-547.473847756851,228.07058747467389,312.4552791487832,-643.7719067555563"
s3://projet8frc/Training/zucchini_1/r0_70.jpg,zucchini_1,"4204.962006150803,-700.0867097046731,-816.8613074326856,-611.8714052628586,-988.8289071831804,-2013.382326873137,484.3870444367125,19.701677928591884,460.7962297517456,1214.1102200757687,1056.9866139039254,250.48603767271734,-435.234398364663,119.60882546678381,619.923876479722,395.69547965601225,-477.5530131366297,298.91079835395004,-693.6182761686241,111.13569016003109,111.62951411256046,478.7552753242229,230.45303523555023,-62.02792337481714,-23.303685431528912,-373.9884961087846,678.5127085484953,-81.86040330340148,-138.2647702139674,95.94665560837096,1.8126994619019383,28.320147516312254,622.275406561371,345.37804160632317,618.2434763410312,-403.3330965887633,-286.46808212269065,156.8213702205472,21.66563021433942,-278.6179620951758,58.56875285761322,-307.3913957509972,-316.963245099026,108.95042326139303,-29.460258599024417,-168.0431377275893,-555.9643447476018,151.8995890617164,269.80057585604135,-693.4533191803738"
s3://projet8frc/Training/cucumber_1/r0_100.jpg,cucumber_1,"1704.0476678170621,-1205.0713131429031,-376.32660889448806,221.48888558154067,-517.5837205747054,-1792.37635490062,-222.82981809305784,-790.0908159425993,427.3136065401917,1129.7385645071438,645.4547058217742,342.1652887801262,-456.52584346298,123.70641171611595,527.8001660563768,767.9504669128218,-286.9211444887792,227.9200815177871,-777.085323464798,319.3220919223616,-144.50815061771502,599.4263984718062,319.44243198124263,-252.07568425789032,-365.9852780593111,-459.4782513932765,500.1763460020228,-286.46584228777454,-84.30146861647883,-22.621456634620554,243.88469186185395,89.88085696557376,713.5012331012454,356.30509595618093,649.4511906550125,-457.5167919403573,-244.51700870740126,104.81542706185746,22.15246624800078,-293.58005198870404,72.76116428414598,-288.4444133588636,-355.8009496603596,114.10898588426903,4.311883731835833,-191.8591081787435,-568.0721021353895,206.07055849172434,373.3782143807487,-594.8451450779263"
s3://projet8frc/Training/zucchini_1/r0_118.jpg,zucchini_1,"4165.691415034707,-615.3234466532098,-923.92009904315,-381.2677353923473,-886.4022707398552,-2040.7304895374991,289.0898283255528,157.6702273145863,615.9902727071022,871.2532176309562,812.0907106789916,284.7756280659056,-358.9234550457233,225.34069121776798,703.5388380625901,387.88454692288747,-384.56332350186443,263.2987863903922,-531.9714869787073,147.52988716378104,216.88935662137789,551.2720255175141,40.51544797453855,-10.774010475985133,-151.30526813211247,-421.5458096258797,622.9563055340795,-180.96450381731358,-76.67762650558213,87.44218203060795,152.65609390892445,68.67427145025357,604.2549454371176,285.60433234207653,646.0960020630832,-440.33987430681026,-197.97427855015144,163.8745171867283,60.21776646482382,-164.65686629819783,-1.9691240807307517,-221.4410116452321,-346.1595532934896,175.39268759471042,26.115446549882055,-246.83013980662508,-573.2631967063829,183.82464610451308,335.95558550345777,-692.1697239380924"
s3://projet8frc/Training/pear_1/r0_240.jpg,pear_1,"3852.20296905714,576.0248264834992,-1781.4612355173317,-261.5591421974576,-1015.8709560127475,-2166.4217297778737,732.7403716846145,-102.73301448938787,426.35855722232526,737.6630148078457,514.0449970626029,338.69582552970206,-679.7452652081898,82.95079810323067,432.0345625416971,694.4830828469072,-375.20251123392086,35.0684294752504,-834.7556074136079,65.92155429225596,20.785343891992135,452.5419283987282,184.89834031085923,-158.34374754394884,-190.59472960666827,-371.01309250172596,584.3273984723318,-39.15679481616118,-171.36099295257134,58.167365910577246,-12.576884581111203,97.45523150538193,547.7073641306595,313.93815341182676,719.6498856363456,-419.0321308311922,-237.90617763658886,116.83943179463596,110.63321565314315,-165.7421123766798,-12.131105331544447,-240.50228360161645,-374.52824214714866,119.43140427469449,-81.8780625399044,-177.0803569415406,-538.342555699882,111.47664423721365,275.695428811961,-663.2143135566329"
s3://projet8frc/Training/pear_1/r0_88.jpg,pear_1,"3744.2672851685916,397.1161667293978,-1705.8578322295077,279.8982512648529,-1034.7193289122972,-2369.4966369104036,778.6559501821084,-141.270159276973,417.29485950285215,429.24961718075554,773.4490842326779,206.687542141441,-605.9971798337972,318.4595362269534,595.9694001646409,311.34647739078355,-386.19944128238836,-74.96920599104182,-720.0939954995329,-27.812507597543316,24.463087419681713,643.4882728132781,151.25105865689946,-92.44263887346963,-318.8726067446341,-568.0750947541027,527.8910507675539,-61.91159124857687,-75.6769763774699,-103.62083002985561,23.500703009657908,92.38923497151877,677.246790340367,359.4579608462741,631.4731689558112,-430.93481037102043,-228.8362197361153,66.25871313755384,47.60266244717503,-221.96491012469482,-49.32799581806234,-283.9204849193509,-429.77176419602984,148.94562263285013,3.3326106562976436,-273.53766473128917,-666.5318976462098,199.09429792013478,303.5621220480306,-639.4777272737826"
s3://projet8frc/Training/zucchini_1/r0_46.jpg,zucchini_1,"4083.79456906955,-586.7054023928304,-844.5328516756406,-625.0771722649044,-1032.3466937395174,-1932.3877715541348,494.0733121287687,-80.48561420101062,462.8042369553741,1143.7756634968393,971.1887767275692,348.9398557377568,-411.5321699295619,74.19532388142787,642.5988113247752,419.55870339973785,-387.6103609433922,282.8361259773221,-694.7887053420756,117.98302183251751,69.37039902504331,451.1061429586752,248.41775113514555,-80.81101515481313,-26.400727449831116,-412.2435542201515,644.6552957253554,-49.32564465223624,-87.6397541430951,2.592871024552443,69.81896791265055,40.92099273141665,518.3068292365207,319.51975036545565,626.0839042372761,-370.0297612646117,-281.4173922654882,213.69984131064652,16.946006554558434,-295.50577484096965,13.459143740083409,-276.6317120867415,-387.9134455928866,139.73023751039673,-57.03066432402141,-191.85986183693555,-540.3131182846926,200.65560776055165,318.9648138949111,-641.030604391944"
s3://projet8frc/Training/cucumber_1/r0_106.jpg,cucumber_1,"1746.6201268349873,-1293.0818263467734,-368.1674053421796,288.2621972801439,-532.6659188190233,-1831.0442498297873,-213.30338070446348,-772.9529419725922,490.7193579057653,1098.9923896908176,672.4666334033224,395.38448345887866,-496.08354541273025,145.68013935434377,581.5731181682236,732.0873620379892,-332.1905600292402,220.93737859262174,-770.2354633680059,331.9665055058046,-117.42002747129105,637.9475084073583,324.42842490569353,-281.39278375115134,-380.43093140632965,-476.3185737180714,535.9879811352391,-319.4763438157108,-113.65008126309009,-52.710467235490015,223.43214075017113,105.74744408884409,683.3959874447477,319.96461712132805,662.4847467007673,-432.94396767572357,-230.29851275192723,87.51930714685335,9.317513194665953,-292.7465888909771,100.29714936008367,-284.581507987994,-340.975018834257,52.45338619117206,-30.903645408456267,-189.8098243896445,-556.0178426059239,204.48955549752876,383.467206146884,-613.1397057359565"
s3://projet8frc/Training/zucchini_1/r0_236.jpg,zucchini_1,"4095.00135137824,-570.9288385379159,-859.5351060140355,-604.9109525143358,-1036.536013883873,-1917.095445905724,495.2964104227689,-38.01304824970963,464.38670676459986,1155.7979027767612,955.8353917622571,351.9499979448471,-405.0835610575106,84.21758551081443,667.0868509619356,416.5466529759776,-387.6975713956137,260.83968502424796,-690.6902468506512,130.6800661399957,88.18510633671414,459.09672465560925,237.48134121917204,-99.2200303185397,-30.68124096197551,-405.9468428750924,625.159750947062,-61.675358526200505,-99.41887538950243,-7.862829013239448,64.39461655507206,29.56142385874188,520.6290600014004,297.22610618622014,619.1742940102414,-345.7060455789227,-263.7063393114635,198.48067892646935,21.984055136134476,-269.78789225347214,27.179841155922265,-293.122554577156,-382.4217050171799,141.2786458130964,-69.91656451163799,-174.7429250562305,-545.7208318509466,226.20786654661154,313.3553036574807,-640.8999080579977"
s3://projet8frc/Training/zucchini_1/r0_106.jpg,zucchini_1,"4220.659742390224,-632.3291325128747,-878.5917284086946,-520.2173566264063,-928.0112031512926,-2049.0103402853747,289.606740957997,133.24318580467383,598.4172012934589,940.5744121726084,892.1575648123654,249.8603116661088,-351.5739416093156,188.88589690246263,680.201729039827,383.09024882890924,-440.6729887564569,282.71462355252925,-596.9005894001945,151.48903149326622,174.469301173145,555.0550690724069,93.98459447574085,-38.281384508258455,-101.15780476963849,-452.6274295957453,695.1575447470773,-131.9675100388387,-99.21875135700431,54.00622046649809,69.62222473272644,95.8449277391874,576.1983645183078,347.6176348625412,598.0911696977965,-462.4168330479262,-264.74572474443,143.18276458744208,45.24092371839598,-237.20944640314843,2.96200489814425,-240.81444993162341,-313.30966975007203,135.20537474902653,50.62191606848641,-238.20304697173313,-566.2249559495771,145.72142280044713,277.6454656082892,-735.9362668393118"
